배출연도,배출월,광역시도,기초지자체,배출량(톤)
2019,10,전라남도,목포시,1687
2019,10,전라남도,여수시,36449
2019,10,전라남도,순천시,478337
2019,10,전라남도,나주시,28297
2019,10,전라남도,광양시,676283
2019,10,전라남도,무안군,6033
2019,10,전라남도,함평군,2821
2019,10,경상북도,포항시,857103
2019,10,경상북도,김천시,300673
2019,10,경상북도,안동시,357807
2019,10,경상북도,구미시,1216409
2019,10,경상북도,영주시,152112
2019,10,경상북도,영천시,31329
2019,10,경상북도,상주시,102808
2019,10,경상북도,경산시,742787
2019,10,경상북도,예천군,69955
2019,10,경상북도,울진군,142557
2019,10,경상북도,울릉군,50132
2019,10,경상남도,진주시,621983
2019,10,경상남도,통영시,36874
2019,10,경상남도,김해시,1570842
2019,10,경상남도,거제시,33635
2019,10,경상남도,양산시,549122
2019,10,경상남도,의령군,4591
2019,10,경상남도,창녕군,143312
2019,10,경상남도,고성군,23567
2019,10,경상남도,하동군,5387
2019,10,제주특별자치도,제주시,1554622
2019,10,제주특별자치도,서귀포시,765250
2019,11,서울특별시,종로구,107504
2019,11,서울특별시,중구,203484
2019,11,서울특별시,용산구,5588
2019,11,서울특별시,성동구,441680
2019,11,서울특별시,광진구,258097
2019,11,서울특별시,동대문구,448883
2019,11,서울특별시,중랑구,561407
2019,11,서울특별시,성북구,283069
2019,11,서울특별시,강북구,77730
2019,11,서울특별시,도봉구,1664585
2019,11,서울특별시,노원구,1575154
2019,11,서울특별시,은평구,208373
2019,11,서울특별시,서대문구,499336
2019,11,서울특별시,마포구,961811
2019,11,서울특별시,양천구,381346
2019,11,서울특별시,강서구,355406
2019,11,서울특별시,구로구,175497
2019,11,서울특별시,금천구,338996
2019,11,서울특별시,영등포구,865320
2019,11,서울특별시,동작구,532298
2019,11,서울특별시,관악구,239464
2019,11,서울특별시,서초구,426735
2019,11,서울특별시,강남구,38000
2019,11,서울특별시,강동구,652572
2019,11,서울특별시,송파구,1770856
2019,11,부산광역시,중구,8317
2019,11,부산광역시,서구,100003
2019,11,부산광역시,동구,66149
2019,11,부산광역시,영도구,163743
2019,11,부산광역시,부산진구,614686
2019,11,부산광역시,동래구,505332
2019,11,부산광역시,남구,549459
2019,11,부산광역시,북구,696612
2019,11,부산광역시,해운대구,1092891
2019,11,부산광역시,사하구,675697
2019,11,부산광역시,금정구,396041
2019,11,부산광역시,강서구,356819
2019,11,부산광역시,연제구,411240
2019,11,부산광역시,수영구,272633
2019,11,부산광역시,사상구,566389
2019,11,부산광역시,기장군,377194
2019,11,대구광역시,중구,157084
2019,11,대구광역시,동구,271507
2019,11,대구광역시,서구,132428
2019,11,대구광역시,남구,158009
2019,11,대구광역시,북구,553060
2019,11,대구광역시,수성구,612686
2019,11,대구광역시,달서구,1345668
2019,11,대구광역시,달성군,307751
2019,11,인천광역시,중구,149760
2019,11,인천광역시,동구,188395
2019,11,인천광역시,미추홀구,659932
2019,11,인천광역시,연수구,901035
2019,11,인천광역시,남동구,896566
2019,11,인천광역시,부평구,599188
2019,11,인천광역시,계양구,377051
2019,11,인천광역시,서구,1281439
2019,11,인천광역시,강화군,32316
2019,11,광주광역시,동구,173129
2019,11,광주광역시,서구,921742
2019,11,광주광역시,남구,537439
2019,11,광주광역시,북구,910741
2019,11,광주광역시,광산구,776418
2019,11,대전광역시,동구,93871
2019,11,대전광역시,중구,99612
2019,11,대전광역시,서구,247950
2019,11,대전광역시,유성구,94870
2019,11,대전광역시,대덕구,119914
2019,11,울산광역시,중구,244586
2019,11,울산광역시,남구,219448
2019,11,울산광역시,동구,88201
2019,11,울산광역시,북구,248360
2019,11,울산광역시,울주군,81862
2019,11,경기도,수원시장안구,861144
2019,11,경기도,수원시권선구,1281627
2019,11,경기도,수원시팔달구,396805
2019,11,경기도,수원시영통구,1588183
2019,11,경기도,성남시중원구,12652
2019,11,경기도,성남시분당구,14405
2019,11,경기도,의정부시,222459
2019,11,경기도,안양시,191666
2019,11,경기도,부천시,574158
2019,11,경기도,평택시,252950
2019,11,경기도,동두천시,237978
2019,11,경기도,고양시,14119
2019,11,경기도,과천시,8080
2019,11,경기도,구리시,822143
2019,11,경기도,남양주시,610385
2019,11,경기도,오산시,889215
2019,11,경기도,시흥시,346645
2019,11,경기도,군포시,215219
2019,11,경기도,의왕시,767226
2019,11,경기도,하남시,128212
2019,11,경기도,용인시,3681064
2019,11,경기도,파주시,865415
2019,11,경기도,이천시,500547
2019,11,경기도,화성시,2996293
2019,11,경기도,양주시,599706
2019,11,경기도,포천시,240941
2019,11,경기도,여주시,162384
2019,11,강원도,춘천시,353303
2019,11,강원도,원주시,1028365
2019,11,강원도,강릉시,224818
2019,11,강원도,동해시,772809
2019,11,강원도,속초시,29467
2019,11,강원도,삼척시,85593
2019,11,강원도,홍천군,93405
2019,11,강원도,횡성군,89662
2019,11,강원도,정선군,9961
2019,11,강원도,양구군,10763
2019,11,강원도,고성군,18140
2019,11,충청북도,청주시,1591027
2019,11,충청남도,서산시,60223
2019,11,전라북도,군산시,685591
2019,11,전라북도,익산시,3609194
2019,11,전라북도,정읍시,771050
2019,11,전라북도,진안군,21447
2019,11,전라북도,임실군,19457
2019,11,전라북도,순창군,7426
2019,11,전라북도,고창군,72025
2019,11,전라북도,부안군,64670
2019,11,전라남도,목포시,1973
2019,11,전라남도,여수시,39738
2019,11,전라남도,순천시,524667
2019,11,전라남도,나주시,32128
2019,11,전라남도,광양시,699651
2019,11,전라남도,무안군,6251
2019,11,전라남도,함평군,2880
2019,11,경상북도,포항시,928799
2019,11,경상북도,김천시,329811
2019,11,경상북도,안동시,387808
2019,11,경상북도,구미시,1347568
2019,11,경상북도,영주시,172444
2019,11,경상북도,영천시,41298
2019,11,경상북도,상주시,117647
2019,11,경상북도,경산시,802220
2019,11,경상북도,예천군,74732
2019,11,경상북도,울진군,164946
2019,11,경상북도,울릉군,44142
2019,11,경상남도,진주시,653089
2019,11,경상남도,통영시,37735
2019,11,경상남도,김해시,1672103
2019,11,경상남도,거제시,35820
2019,11,경상남도,양산시,585796
2019,11,경상남도,의령군,4868
2019,11,경상남도,창녕군,152307
2019,11,경상남도,고성군,25943
2019,11,경상남도,하동군,6193
2019,11,제주특별자치도,제주시,1600672
2019,11,제주특별자치도,서귀포시,767325
2019,12,서울특별시,종로구,104130
2019,12,서울특별시,중구,195371
2019,12,서울특별시,용산구,6171
2019,12,서울특별시,성동구,447918
2019,12,서울특별시,광진구,248241
2019,12,서울특별시,동대문구,417148
2019,12,서울특별시,중랑구,521060
2019,12,서울특별시,성북구,265475
2019,12,서울특별시,강북구,72203
2019,12,서울특별시,도봉구,1603202
2019,12,서울특별시,노원구,1468957
2019,12,서울특별시,은평구,198797
2019,12,서울특별시,서대문구,480828
2019,12,서울특별시,마포구,957021
2019,12,서울특별시,양천구,409321
2019,12,서울특별시,강서구,348237
2019,12,서울특별시,구로구,172368
2019,12,서울특별시,금천구,309809
2019,12,서울특별시,영등포구,818810
2019,12,서울특별시,동작구,515245
2019,12,서울특별시,관악구,237216
2019,12,서울특별시,서초구,422368
2019,12,서울특별시,강남구,41078
2019,12,서울특별시,강동구,644948
2019,12,서울특별시,송파구,1696102
2019,12,부산광역시,중구,9076
2019,12,부산광역시,서구,108860
2019,12,부산광역시,동구,74048
2019,12,부산광역시,영도구,180131
2019,12,부산광역시,부산진구,668624
2019,12,부산광역시,동래구,547456
2019,12,부산광역시,남구,595316
2019,12,부산광역시,북구,726355
2019,12,부산광역시,해운대구,1174120
2019,12,부산광역시,사하구,746820
2019,12,부산광역시,금정구,422103
2019,12,부산광역시,강서구,386714
2019,12,부산광역시,연제구,445565
2019,12,부산광역시,수영구,292482
2019,12,부산광역시,사상구,608342
2019,12,부산광역시,기장군,402863
2019,12,대구광역시,중구,156487
2019,12,대구광역시,동구,264559
2019,12,대구광역시,서구,126788
2019,12,대구광역시,남구,156697
2019,12,대구광역시,북구,538906
2019,12,대구광역시,수성구,613450
2019,12,대구광역시,달서구,1312982
2019,12,대구광역시,달성군,348656
2019,12,인천광역시,중구,138857
2019,12,인천광역시,동구,167953
2019,12,인천광역시,미추홀구,589578
2019,12,인천광역시,연수구,802504
2019,12,인천광역시,남동구,805545
2019,12,인천광역시,부평구,539574
2019,12,인천광역시,계양구,361171
2019,12,인천광역시,서구,1135297
2019,12,인천광역시,강화군,25489
2019,12,광주광역시,동구,180124
2019,12,광주광역시,서구,988219
2019,12,광주광역시,남구,579178
2019,12,광주광역시,북구,972400
2019,12,광주광역시,광산구,826974
2019,12,대전광역시,동구,84349
2019,12,대전광역시,중구,88111
2019,12,대전광역시,서구,228341
2019,12,대전광역시,유성구,90770
2019,12,대전광역시,대덕구,106923
2019,12,울산광역시,중구,256812
2019,12,울산광역시,남구,227275
2019,12,울산광역시,동구,88402
2019,12,울산광역시,북구,258707
2019,12,울산광역시,울주군,88207
2019,12,경기도,수원시장안구,763735
2019,12,경기도,수원시권선구,1139866
2019,12,경기도,수원시팔달구,352255
2019,12,경기도,수원시영통구,1449395
2019,12,경기도,성남시중원구,11472
2019,12,경기도,성남시분당구,13512
2019,12,경기도,의정부시,203949
2019,12,경기도,안양시,175171
2019,12,경기도,부천시,518191
2019,12,경기도,평택시,219733
2019,12,경기도,동두천시,197532
2019,12,경기도,고양시,3237
2019,12,경기도,과천시,7540
2019,12,경기도,구리시,704469
2019,12,경기도,남양주시,555821
2019,12,경기도,오산시,795965
2019,12,경기도,시흥시,325485
2019,12,경기도,군포시,195947
2019,12,경기도,의왕시,701487
2019,12,경기도,하남시,117359
2019,12,경기도,용인시,3401516
2019,12,경기도,파주시,771987
2019,12,경기도,이천시,433233
2019,12,경기도,화성시,2757505
2019,12,경기도,양주시,535547
2019,12,경기도,포천시,200657
2019,12,경기도,여주시,135473
2019,12,강원도,춘천시,308544
2019,12,강원도,원주시,892543
2019,12,강원도,강릉시,195899
2019,12,강원도,동해시,758017
2019,12,강원도,속초시,27099
2019,12,강원도,삼척시,78310
2019,12,강원도,홍천군,77337
2019,12,강원도,횡성군,74676
2019,12,강원도,정선군,9163
2019,12,강원도,양구군,10426
2019,12,강원도,고성군,18258
2019,12,충청북도,청주시,1374922
2019,12,충청남도,서산시,53420
2019,12,전라북도,군산시,628083
2019,12,전라북도,익산시,3404052
2019,12,전라북도,정읍시,695833
2019,12,전라북도,진안군,15238
2019,12,전라북도,임실군,16995
2019,12,전라북도,순창군,6386
2019,12,전라북도,고창군,65572
2019,12,전라북도,부안군,59991
2019,12,전라남도,목포시,3098
2019,12,전라남도,여수시,45622
2019,12,전라남도,순천시,584297
2019,12,전라남도,나주시,43097
2019,12,전라남도,광양시,823666
2019,12,전라남도,무안군,6281
2019,12,전라남도,함평군,3013
2019,12,경상북도,포항시,939303
2019,12,경상북도,김천시,297260
2019,12,경상북도,안동시,356757
2019,12,경상북도,구미시,1252099
2019,12,경상북도,영주시,151185
2019,12,경상북도,영천시,42052
2019,12,경상북도,상주시,100628
2019,12,경상북도,경산시,776089
2019,12,경상북도,예천군,72395
2019,12,경상북도,울진군,145055
2019,12,경상북도,울릉군,37145
2019,12,경상남도,진주시,722050
2019,12,경상남도,통영시,43013
2019,12,경상남도,김해시,1784642
2019,12,경상남도,거제시,39474
2019,12,경상남도,양산시,654587
2019,12,경상남도,의령군,4918
2019,12,경상남도,창녕군,152944
2019,12,경상남도,고성군,32333
2019,12,경상남도,하동군,7656
2019,12,제주특별자치도,제주시,1793966
2019,12,제주특별자치도,서귀포시,802207
2020,1,서울특별시,종로구,109999
2020,1,서울특별시,중구,203171
2020,1,서울특별시,용산구,16020
2020,1,서울특별시,성동구,479129
2020,1,서울특별시,광진구,254794
2020,1,서울특별시,동대문구,445636
2020,1,서울특별시,중랑구,554942
2020,1,서울특별시,성북구,277490
2020,1,서울특별시,강북구,79344
2020,1,서울특별시,도봉구,1526145
2020,1,서울특별시,노원구,1538940
2020,1,서울특별시,은평구,203286
2020,1,서울특별시,서대문구,501281
2020,1,서울특별시,마포구,960194
2020,1,서울특별시,양천구,401048
2020,1,서울특별시,강서구,378630
2020,1,서울특별시,구로구,195677
2020,1,서울특별시,금천구,323643
2020,1,서울특별시,영등포구,845098
2020,1,서울특별시,동작구,532926
2020,1,서울특별시,관악구,247401
2020,1,서울특별시,서초구,442530
2020,1,서울특별시,강남구,58808
2020,1,서울특별시,강동구,705679
2020,1,서울특별시,송파구,1716075
2020,1,부산광역시,중구,9422
2020,1,부산광역시,서구,110010
2020,1,부산광역시,동구,74616
2020,1,부산광역시,영도구,182283
2020,1,부산광역시,부산진구,669259
2020,1,부산광역시,동래구,546972
2020,1,부산광역시,남구,594545
2020,1,부산광역시,북구,748341
2020,1,부산광역시,해운대구,1163650
2020,1,부산광역시,사하구,742430
2020,1,부산광역시,금정구,420410
2020,1,부산광역시,강서구,386432
2020,1,부산광역시,연제구,440363
2020,1,부산광역시,수영구,298085
2020,1,부산광역시,사상구,603140
2020,1,부산광역시,기장군,391393
2020,1,대구광역시,중구,157281
2020,1,대구광역시,동구,267287
2020,1,대구광역시,서구,127080
2020,1,대구광역시,남구,163346
2020,1,대구광역시,북구,538276
2020,1,대구광역시,수성구,618335
2020,1,대구광역시,달서구,1307982
2020,1,대구광역시,달성군,346242
2020,1,인천광역시,중구,147640
2020,1,인천광역시,동구,182950
2020,1,인천광역시,미추홀구,637876
2020,1,인천광역시,연수구,848261
2020,1,인천광역시,남동구,855140
2020,1,인천광역시,부평구,569649
2020,1,인천광역시,계양구,386365
2020,1,인천광역시,서구,1192010
2020,1,인천광역시,강화군,28762
2020,1,광주광역시,동구,186623
2020,1,광주광역시,서구,953041
2020,1,광주광역시,남구,554940
2020,1,광주광역시,북구,930284
2020,1,광주광역시,광산구,785154
2020,1,대전광역시,동구,93866
2020,1,대전광역시,중구,93313
2020,1,대전광역시,서구,256913
2020,1,대전광역시,유성구,92235
2020,1,대전광역시,대덕구,109568
2020,1,울산광역시,중구,248641
2020,1,울산광역시,남구,218468
2020,1,울산광역시,동구,83754
2020,1,울산광역시,북구,246473
2020,1,울산광역시,울주군,87755
2020,1,경기도,수원시장안구,794597
2020,1,경기도,수원시권선구,1189010
2020,1,경기도,수원시팔달구,369204
2020,1,경기도,수원시영통구,1494028
2020,1,경기도,성남시중원구,11135
2020,1,경기도,성남시분당구,14331
2020,1,경기도,의정부시,211846
2020,1,경기도,안양시,165023
2020,1,경기도,부천시,613053
2020,1,경기도,평택시,233261
2020,1,경기도,동두천시,207701
2020,1,경기도,고양시,14904
2020,1,경기도,과천시,7969
2020,1,경기도,구리시,770878
2020,1,경기도,남양주시,583264
2020,1,경기도,오산시,823256
2020,1,경기도,시흥시,337840
2020,1,경기도,군포시,204810
2020,1,경기도,의왕시,691075
2020,1,경기도,하남시,117311
2020,1,경기도,용인시,3509464
2020,1,경기도,파주시,815777
2020,1,경기도,이천시,459103
2020,1,경기도,화성시,2826512
2020,1,경기도,양주시,576446
2020,1,경기도,포천시,218057
2020,1,경기도,여주시,147894
2020,1,강원도,춘천시,327645
2020,1,강원도,원주시,975643
2020,1,강원도,강릉시,202082
2020,1,강원도,동해시,704124
2020,1,강원도,속초시,28092
2020,1,강원도,삼척시,80557
2020,1,강원도,홍천군,83765
2020,1,강원도,횡성군,81042
2020,1,강원도,영월군,83
2020,1,강원도,정선군,12727
2020,1,강원도,양구군,11020
2020,1,강원도,고성군,18725
2020,1,충청북도,청주시,1474891
2020,1,충청남도,서산시,53575
2020,1,전라북도,군산시,653568
2020,1,전라북도,익산시,3282992
2020,1,전라북도,정읍시,615672
2020,1,전라북도,진안군,19564
2020,1,전라북도,임실군,18024
2020,1,전라북도,순창군,6773
2020,1,전라북도,고창군,67961
2020,1,전라북도,부안군,61850
2020,1,전라남도,목포시,3948
2020,1,전라남도,여수시,44876
2020,1,전라남도,순천시,553844
2020,1,전라남도,나주시,42512
2020,1,전라남도,광양시,619792
2020,1,전라남도,무안군,6581
2020,1,전라남도,함평군,3347
2020,1,경상북도,포항시,907718
2020,1,경상북도,김천시,304756
2020,1,경상북도,안동시,376626
2020,1,경상북도,구미시,1239928
2020,1,경상북도,영주시,165154
2020,1,경상북도,영천시,47077
2020,1,경상북도,상주시,104944
2020,1,경상북도,경산시,781521
2020,1,경상북도,영덕군,4
2020,1,경상북도,예천군,74006
2020,1,경상북도,울진군,145587
2020,1,경상북도,울릉군,26075
2020,1,경상남도,진주시,693862
2020,1,경상남도,통영시,40761
2020,1,경상남도,김해시,1720919
2020,1,경상남도,거제시,36279
2020,1,경상남도,양산시,657080
2020,1,경상남도,의령군,5290
2020,1,경상남도,창녕군,147891
2020,1,경상남도,고성군,31804
2020,1,경상남도,하동군,7381
2020,1,제주특별자치도,제주시,1866491
2020,1,제주특별자치도,서귀포시,838835
2020,3,서울특별시,종로구,109975
2020,3,서울특별시,중구,197465
2020,3,서울특별시,용산구,16605
2020,3,서울특별시,성동구,472295
2020,3,서울특별시,광진구,270858
2020,3,서울특별시,동대문구,425304
2020,3,서울특별시,중랑구,533396
2020,3,서울특별시,성북구,323848
2020,3,서울특별시,강북구,77090
2020,3,서울특별시,도봉구,1440037
2020,3,서울특별시,노원구,1520345
2020,3,서울특별시,은평구,202834
2020,3,서울특별시,서대문구,496370
2020,3,서울특별시,마포구,893612
2020,3,서울특별시,양천구,391955
2020,3,서울특별시,강서구,412693
2020,3,서울특별시,구로구,200162
2020,3,서울특별시,금천구,310767
2020,3,서울특별시,영등포구,822809
2020,3,서울특별시,동작구,522377
2020,3,서울특별시,관악구,270406
2020,3,서울특별시,서초구,463137
2020,3,서울특별시,강남구,75784
2020,3,서울특별시,강동구,740162
2020,3,서울특별시,송파구,1726465
2020,3,부산광역시,중구,8534
2020,3,부산광역시,서구,103279
2020,3,부산광역시,동구,75558
2020,3,부산광역시,영도구,163714
2020,3,부산광역시,부산진구,621041
2020,3,부산광역시,동래구,534252
2020,3,부산광역시,남구,556468
2020,3,부산광역시,북구,687421
2020,3,부산광역시,해운대구,1105672
2020,3,부산광역시,사하구,687296
2020,3,부산광역시,금정구,397586
2020,3,부산광역시,강서구,383153
2020,3,부산광역시,연제구,429302
2020,3,부산광역시,수영구,287197
2020,3,부산광역시,사상구,545956
2020,3,부산광역시,기장군,377140
2020,3,대구광역시,중구,152719
2020,3,대구광역시,동구,260077
2020,3,대구광역시,서구,122122
2020,3,대구광역시,남구,153674
2020,3,대구광역시,북구,524361
2020,3,대구광역시,수성구,606622
2020,3,대구광역시,달서구,1258236
2020,3,대구광역시,달성군,343729
2020,3,인천광역시,중구,144481
2020,3,인천광역시,동구,172181
2020,3,인천광역시,미추홀구,618909
2020,3,인천광역시,연수구,835841
2020,3,인천광역시,남동구,882821
2020,3,인천광역시,부평구,544600
2020,3,인천광역시,계양구,365766
2020,3,인천광역시,서구,1155503
2020,3,인천광역시,강화군,26985
2020,3,광주광역시,동구,173498
2020,3,광주광역시,서구,903944
2020,3,광주광역시,남구,522485
2020,3,광주광역시,북구,856644
2020,3,광주광역시,광산구,791822
2020,3,대전광역시,동구,90840
2020,3,대전광역시,중구,89280
2020,3,대전광역시,서구,253150
2020,3,대전광역시,유성구,94697
2020,3,대전광역시,대덕구,105736
2020,3,울산광역시,중구,235255
2020,3,울산광역시,남구,228680
2020,3,울산광역시,동구,81232
2020,3,울산광역시,북구,248453
2020,3,울산광역시,울주군,112953
2020,3,경기도,수원시장안구,779976
2020,3,경기도,수원시권선구,1148504
2020,3,경기도,수원시팔달구,359743
2020,3,경기도,수원시영통구,1491826
2020,3,경기도,성남시중원구,10569
2020,3,경기도,성남시분당구,14102
2020,3,경기도,의정부시,222673
2020,3,경기도,안양시,202129
2020,3,경기도,부천시,595442
2020,3,경기도,평택시,230767
2020,3,경기도,동두천시,215291
2020,3,경기도,고양시,26808
2020,3,경기도,과천시,8159
2020,3,경기도,구리시,718297
2020,3,경기도,남양주시,569137
2020,3,경기도,오산시,797319
2020,3,경기도,시흥시,343012
2020,3,경기도,군포시,200308
2020,3,경기도,의왕시,704351
2020,3,경기도,하남시,145796
2020,3,경기도,용인시,3516323
2020,3,경기도,파주시,807733
2020,3,경기도,이천시,453787
2020,3,경기도,화성시,2837471
2020,3,경기도,양주시,554261
2020,3,경기도,포천시,210046
2020,3,경기도,여주시,145402
2020,3,강원도,춘천시,328412
2020,3,강원도,원주시,943468
2020,3,강원도,강릉시,194100
2020,3,강원도,동해시,620074
2020,3,강원도,속초시,26993
2020,3,강원도,삼척시,76165
2020,3,강원도,홍천군,78362
2020,3,강원도,횡성군,77554
2020,3,강원도,영월군,376
2020,3,강원도,정선군,13756
2020,3,강원도,양구군,11291
2020,3,강원도,고성군,18975
2020,3,충청북도,청주시,1472810
2020,3,충청남도,서산시,54214
2020,3,전라북도,군산시,600668
2020,3,전라북도,익산시,3018648
2020,3,전라북도,정읍시,545601
2020,3,전라북도,진안군,19692
2020,3,전라북도,임실군,16107
2020,3,전라북도,순창군,5903
2020,3,전라북도,고창군,64601
2020,3,전라북도,부안군,56685
2020,3,전라남도,목포시,4289
2020,3,전라남도,여수시,43949
2020,3,전라남도,순천시,518912
2020,3,전라남도,나주시,40318
2020,3,전라남도,광양시,707667
2020,3,전라남도,무안군,6257
2020,3,전라남도,함평군,2899
2020,3,경상북도,포항시,882332
2020,3,경상북도,김천시,287926
2020,3,경상북도,안동시,359081
2020,3,경상북도,구미시,1232327
2020,3,경상북도,영주시,156632
2020,3,경상북도,영천시,42933
2020,3,경상북도,상주시,96703
2020,3,경상북도,경산시,738246
2020,3,경상북도,영덕군,5511
2020,3,경상북도,예천군,76635
2020,3,경상북도,울진군,136321
2020,3,경상북도,울릉군,28937
2020,3,경상남도,진주시,656573
2020,3,경상남도,통영시,39124
2020,3,경상남도,김해시,1659535
2020,3,경상남도,거제시,36690
2020,3,경상남도,양산시,631246
2020,3,경상남도,의령군,4957
2020,3,경상남도,창녕군,132341
2020,3,경상남도,고성군,29331
2020,3,경상남도,하동군,7178
2020,3,제주특별자치도,제주시,1905713
2020,3,제주특별자치도,서귀포시,785361
2020,4,서울특별시,종로구,102234
2020,4,서울특별시,중구,184642
2020,4,서울특별시,용산구,15619
2020,4,서울특별시,성동구,440209
2020,4,서울특별시,광진구,259143
2020,4,서울특별시,동대문구,395735
2020,4,서울특별시,중랑구,491205
2020,4,서울특별시,성북구,308688
2020,4,서울특별시,강북구,71515
2020,4,서울특별시,도봉구,1335928
2020,4,서울특별시,노원구,1428979
2020,4,서울특별시,은평구,187402
2020,4,서울특별시,서대문구,466538
2020,4,서울특별시,마포구,847458
2020,4,서울특별시,양천구,385711
2020,4,서울특별시,강서구,407365
2020,4,서울특별시,구로구,188310
2020,4,서울특별시,금천구,286881
2020,4,서울특별시,영등포구,770799
2020,4,서울특별시,동작구,485749
2020,4,서울특별시,관악구,250869
2020,4,서울특별시,서초구,432916
2020,4,서울특별시,강남구,74169
2020,4,서울특별시,강동구,696656
2020,4,서울특별시,송파구,1624374
2020,4,부산광역시,중구,7946
2020,4,부산광역시,서구,96013
2020,4,부산광역시,동구,73211
2020,4,부산광역시,영도구,153040
2020,4,부산광역시,부산진구,575968
2020,4,부산광역시,동래구,499509
2020,4,부산광역시,남구,519730
2020,4,부산광역시,북구,636829
2020,4,부산광역시,해운대구,1037588
2020,4,부산광역시,사하구,645676
2020,4,부산광역시,금정구,369229
2020,4,부산광역시,강서구,357756
2020,4,부산광역시,연제구,395200
2020,4,부산광역시,수영구,267858
2020,4,부산광역시,사상구,506278
2020,4,부산광역시,기장군,363859
2020,4,대구광역시,중구,142397
2020,4,대구광역시,동구,241995
2020,4,대구광역시,서구,121869
2020,4,대구광역시,남구,142942
2020,4,대구광역시,북구,490616
2020,4,대구광역시,수성구,565065
2020,4,대구광역시,달서구,1168390
2020,4,대구광역시,달성군,327875
2020,4,인천광역시,중구,135619
2020,4,인천광역시,동구,166469
2020,4,인천광역시,미추홀구,562411
2020,4,인천광역시,연수구,793922
2020,4,인천광역시,남동구,858016
2020,4,인천광역시,부평구,509327
2020,4,인천광역시,계양구,339754
2020,4,인천광역시,서구,1073791
2020,4,인천광역시,강화군,25075
2020,4,광주광역시,동구,162472
2020,4,광주광역시,서구,850899
2020,4,광주광역시,남구,490854
2020,4,광주광역시,북구,810893
2020,4,광주광역시,광산구,754173
2020,4,대전광역시,동구,83793
2020,4,대전광역시,중구,81419
2020,4,대전광역시,서구,234960
2020,4,대전광역시,유성구,86584
2020,4,대전광역시,대덕구,97450
2020,4,울산광역시,중구,228689
2020,4,울산광역시,남구,213165
2020,4,울산광역시,동구,74672
2020,4,울산광역시,북구,236079
2020,4,울산광역시,울주군,106224
2020,4,경기도,수원시장안구,726822
2020,4,경기도,수원시권선구,1063592
2020,4,경기도,수원시팔달구,330892
2020,4,경기도,수원시영통구,1402367
2020,4,경기도,성남시중원구,10029
2020,4,경기도,성남시분당구,13148
2020,4,경기도,의정부시,214482
2020,4,경기도,안양시,203341
2020,4,경기도,부천시,549657
2020,4,경기도,평택시,222590
2020,4,경기도,동두천시,203931
2020,4,경기도,고양시,30388
2020,4,경기도,과천시,7595
2020,4,경기도,구리시,643979
2020,4,경기도,남양주시,534005
2020,4,경기도,오산시,750350
2020,4,경기도,시흥시,322757
2020,4,경기도,군포시,188048
2020,4,경기도,의왕시,667610
2020,4,경기도,하남시,136545
2020,4,경기도,용인시,3244742
2020,4,경기도,파주시,757780
2020,4,경기도,이천시,422269
2020,4,경기도,화성시,2681095
2020,4,경기도,양주시,524520
2020,4,경기도,포천시,198223
2020,4,경기도,여주시,134224
2020,4,강원도,춘천시,305423
2020,4,강원도,원주시,876822
2020,4,강원도,강릉시,181062
2020,4,강원도,동해시,620272
2020,4,강원도,속초시,25363
2020,4,강원도,삼척시,73020
2020,4,강원도,홍천군,73755
2020,4,강원도,횡성군,72654
2020,4,강원도,영월군,537
2020,4,강원도,정선군,12904
2020,4,강원도,양구군,11047
2020,4,강원도,고성군,18441
2020,4,충청북도,청주시,1371974
2020,4,충청남도,서산시,50305
2020,4,전라북도,군산시,566580
2020,4,전라북도,익산시,2858010
2020,4,전라북도,정읍시,551120
2020,4,전라북도,진안군,19810
2020,4,전라북도,임실군,15394
2020,4,전라북도,순창군,5778
2020,4,전라북도,고창군,60616
2020,4,전라북도,부안군,53392
2020,4,전라남도,목포시,4135
2020,4,전라남도,여수시,41754
2020,4,전라남도,순천시,490756
2020,4,전라남도,나주시,38475
2020,4,전라남도,광양시,491742
2020,4,전라남도,무안군,5639
2020,4,전라남도,함평군,2830
2020,4,경상북도,포항시,823600
2020,4,경상북도,김천시,269126
2020,4,경상북도,안동시,333852
2020,4,경상북도,구미시,1134718
2020,4,경상북도,영주시,143588
2020,4,경상북도,영천시,41920
2020,4,경상북도,상주시,89420
2020,4,경상북도,경산시,690041
2020,4,경상북도,영덕군,7172
2020,4,경상북도,예천군,72099
2020,4,경상북도,울진군,133511
2020,4,경상북도,울릉군,29450
2020,4,경상남도,진주시,628165
2020,4,경상남도,통영시,35818
2020,4,경상남도,김해시,1556490
2020,4,경상남도,거제시,34649
2020,4,경상남도,양산시,595780
2020,4,경상남도,의령군,4802
2020,4,경상남도,창녕군,133562
2020,4,경상남도,고성군,27725
2020,4,경상남도,하동군,7728
2020,4,제주특별자치도,제주시,1714816
2020,4,제주특별자치도,서귀포시,725226
2020,5,서울특별시,종로구,118223
2020,5,서울특별시,중구,210567
2020,5,서울특별시,용산구,18170
2020,5,서울특별시,성동구,500926
2020,5,서울특별시,광진구,293573
2020,5,서울특별시,동대문구,453961
2020,5,서울특별시,중랑구,562060
2020,5,서울특별시,성북구,355902
2020,5,서울특별시,강북구,82132
2020,5,서울특별시,도봉구,1596891
2020,5,서울특별시,노원구,1624626
2020,5,서울특별시,은평구,215679
2020,5,서울특별시,서대문구,533330
